songFileName,playLength,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,text.started,Welcome.stopped,ITI.started,get_ready.started,get_ready.stopped,ITI.stopped,sound_playback.started,stimulus.started,tap.started,tap.stopped,resp.time,resp.velocity,stimulus.stopped,sound_playback.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,64.53084883400152,,,,,,,,,,64.52407208400109,,,,64.52409370900023,6,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,64.530851583668,64.53084883400152,65.52249883400145,68.76488879200042,20,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,69.72324483400007,43,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,70.74828495900147,14,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,71.08157541699984,78,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,71.41491833400141,6,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,71.7733261250014,35,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,72.10666750000019,86,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,72.45664354200017,6,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,72.83180112500122,18,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,73.14832175000083,101,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
